Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
40912,Finance,Female,29,Technician,2022-03-06 08:03:05.556036,2,PhD,3,4550.0,39,2,8,13,75,9,14,1,2.66,False
40913,Legal,Male,43,Technician,2015-05-25 08:03:05.556036,9,High School,3,4550.0,34,10,15,6,50,15,43,1,2.75,False
40914,IT,Male,32,Technician,2016-11-11 08:03:05.556036,7,Bachelor,5,5250.0,45,34,29,5,75,10,7,0,2.33,False
40915,Marketing,Female,49,Analyst,2021-11-19 08:03:05.556036,2,Bachelor,3,5200.0,50,35,3,14,25,16,9,2,3.48,True
40916,Legal,Male,36,Technician,2016-12-08 08:03:05.556036,7,Bachelor,4,4900.0,35,33,24,3,25,5,39,0,1.06,False
40917,Operations,Male,43,Technician,2022-09-20 08:03:05.556036,1,Bachelor,3,4550.0,56,49,9,3,75,13,97,2,3.89,False
40918,Marketing,Female,48,Specialist,2020-11-17 08:03:05.556036,3,Bachelor,3,5850.0,38,31,12,13,50,15,73,1,3.52,False
40919,HR,Female,24,Developer,2014-09-25 08:03:05.556036,9,Bachelor,4,7000.0,44,9,1,0,75,16,74,0,1.01,True
40920,Customer Support,Male,32,Analyst,2017-09-09 08:03:05.556036,6,High School,2,4800.0,30,22,20,3,50,1,40,2,1.95,False
40921,Operations,Female,48,Analyst,2021-04-05 08:03:05.556036,3,Master,3,5200.0,59,43,7,0,100,9,13,2,3.4,False
40922,Finance,Male,27,Manager,2017-04-24 08:03:05.556036,7,Master,2,7200.0,58,42,1,1,100,16,88,0,1.03,False
40923,Operations,Female,40,Technician,2021-08-15 08:03:05.556036,3,Bachelor,1,3850.0,36,21,7,12,25,4,6,1,1.06,False
40924,Customer Support,Female,47,Manager,2021-07-31 08:03:05.556036,3,Bachelor,3,7800.0,47,30,15,12,75,5,41,0,3.59,False
40925,Engineering,Male,35,Consultant,2024-01-17 08:03:05.556036,0,Bachelor,4,7700.0,48,28,25,10,75,15,70,2,1.28,False
40926,Marketing,Male,39,Developer,2018-11-18 08:03:05.556036,5,Bachelor,1,5500.0,33,15,12,9,100,2,19,0,1.44,False
40927,Finance,Male,32,Engineer,2015-11-10 08:03:05.556036,8,Bachelor,3,7800.0,56,31,18,0,75,14,63,2,2.16,True
40928,Marketing,Other,53,Analyst,2017-12-10 08:03:05.556036,6,Bachelor,5,6000.0,32,0,3,10,25,11,1,0,3.0,False
40929,Legal,Male,44,Manager,2017-11-19 08:03:05.556036,6,Bachelor,5,9000.0,36,33,20,12,100,17,46,0,3.46,False
40930,Engineering,Male,42,Developer,2022-05-27 08:03:05.556036,2,Bachelor,3,6500.0,60,38,23,11,75,12,86,2,3.71,False
40931,Marketing,Male,24,Analyst,2021-12-29 08:03:05.556036,2,Bachelor,4,5600.0,34,30,14,4,25,3,67,2,1.47,True
40932,Operations,Male,47,Specialist,2014-11-02 08:03:05.556036,9,Bachelor,3,5850.0,47,35,24,5,75,19,50,0,1.1,False
40933,Finance,Female,46,Consultant,2017-06-09 08:03:05.556036,7,Master,1,6050.0,40,0,3,1,50,12,21,1,4.82,False
40934,Marketing,Male,28,Specialist,2019-07-14 08:03:05.556036,5,High School,5,6750.0,50,43,2,10,0,11,78,1,4.93,False
40935,Sales,Female,45,Manager,2022-01-03 08:03:05.556036,2,Bachelor,4,8400.0,32,35,24,7,75,13,97,1,4.39,False
40936,HR,Male,35,Developer,2020-04-29 08:03:05.556036,4,Master,5,7500.0,35,26,20,14,25,19,34,1,2.64,False
40937,Finance,Male,33,Developer,2023-05-30 08:03:05.556036,1,Bachelor,2,6000.0,57,15,15,9,100,4,86,2,1.53,False
40938,Finance,Male,38,Manager,2020-04-05 08:03:05.556036,4,High School,3,7800.0,44,1,14,12,75,1,11,2,2.28,False
40939,Customer Support,Male,53,Manager,2020-03-21 08:03:05.556036,4,High School,2,7200.0,55,32,21,10,25,7,31,2,1.03,False
40940,Legal,Female,41,Analyst,2014-10-30 08:03:05.556036,9,PhD,1,4400.0,41,41,20,0,25,4,19,1,4.64,False
40941,IT,Male,39,Specialist,2023-10-17 08:03:05.556036,0,Master,5,6750.0,43,9,28,10,25,5,5,0,3.22,False
40942,Finance,Female,32,Technician,2014-11-10 08:03:05.556036,9,High School,3,4550.0,47,28,16,12,0,16,46,0,4.14,False
40943,Operations,Female,57,Consultant,2020-04-16 08:03:05.556036,4,Bachelor,2,6600.0,58,17,23,12,0,15,23,0,1.43,False
40944,Sales,Female,39,Engineer,2015-09-22 08:03:05.556036,8,Bachelor,4,8400.0,39,0,2,7,100,12,14,0,2.45,False
40945,HR,Male,29,Manager,2022-06-07 08:03:05.556036,2,High School,5,9000.0,38,15,7,5,75,13,27,2,4.71,True
40946,Customer Support,Female,57,Analyst,2016-07-16 08:03:05.556036,8,High School,3,5200.0,42,16,24,4,75,19,52,2,2.8,False
40947,Sales,Male,38,Analyst,2017-03-27 08:03:05.556036,7,Bachelor,4,5600.0,30,36,26,5,50,15,45,2,1.45,False
40948,Marketing,Male,28,Manager,2018-04-11 08:03:05.556036,6,PhD,4,8400.0,30,41,7,11,50,5,56,1,1.4,False
40949,Finance,Female,48,Manager,2020-12-31 08:03:05.556036,3,Bachelor,4,8400.0,59,18,24,2,75,10,87,0,3.77,False
40950,Legal,Female,35,Technician,2018-06-24 08:03:05.556036,6,Bachelor,2,4200.0,34,25,3,13,100,4,92,2,4.25,False
40951,Finance,Female,50,Developer,2018-01-04 08:03:05.556036,6,High School,3,6500.0,45,32,12,1,50,11,80,1,3.59,False
40952,Legal,Female,41,Technician,2019-08-26 08:03:05.556036,5,Bachelor,2,4200.0,45,49,0,12,75,18,88,0,2.43,False
40953,Legal,Male,50,Developer,2024-03-12 08:03:05.556036,0,High School,1,5500.0,41,6,14,6,0,1,67,0,2.63,False
40954,Marketing,Female,32,Engineer,2021-09-27 08:03:05.556036,2,Bachelor,2,7200.0,48,17,24,14,25,17,17,2,3.99,False
40955,Finance,Female,43,Manager,2018-11-16 08:03:05.556036,5,High School,4,8400.0,44,31,23,6,100,10,97,1,4.04,False
40956,IT,Female,56,Developer,2021-01-25 08:03:05.556036,3,High School,3,6500.0,51,2,12,0,100,16,17,1,2.86,True
40957,Marketing,Female,57,Analyst,2017-04-05 08:03:05.556036,7,High School,4,5600.0,47,11,0,7,75,11,53,0,4.2,True
40958,Engineering,Female,46,Technician,2014-09-23 08:03:05.556036,9,High School,2,4200.0,30,13,3,11,0,12,37,2,2.95,False
40959,Customer Support,Female,55,Specialist,2020-11-06 08:03:05.556036,3,High School,5,6750.0,51,43,6,9,0,19,43,2,1.29,False
40960,Operations,Male,34,Manager,2022-08-15 08:03:05.556036,2,Master,4,8400.0,50,13,6,13,50,5,20,2,4.84,False
40961,HR,Female,51,Technician,2021-03-29 08:03:05.556036,3,Bachelor,1,3850.0,32,11,22,12,25,6,97,1,4.26,False
40962,Engineering,Female,23,Analyst,2022-09-17 08:03:05.556036,1,High School,3,5200.0,56,24,18,12,25,11,74,1,1.98,True
40963,Customer Support,Male,40,Developer,2019-11-07 08:03:05.556036,4,Master,4,7000.0,46,17,21,2,50,2,36,2,2.22,False
40964,Customer Support,Female,26,Analyst,2019-05-16 08:03:05.556036,5,Bachelor,5,6000.0,33,34,0,6,50,16,75,0,4.92,False
40965,Legal,Male,26,Manager,2016-04-22 08:03:05.556036,8,High School,2,7200.0,42,44,18,7,50,16,30,2,3.71,False
40966,Operations,Male,38,Technician,2020-10-19 08:03:05.556036,3,Bachelor,5,5250.0,51,34,19,1,50,10,88,0,3.63,False
40967,Sales,Female,51,Analyst,2021-08-07 08:03:05.556036,3,Master,4,5600.0,31,48,18,8,75,17,22,1,4.93,False
40968,Customer Support,Female,46,Specialist,2022-08-28 08:03:05.556036,2,PhD,4,6300.0,51,37,5,2,100,6,16,2,1.58,True
40969,Finance,Male,30,Specialist,2020-08-10 08:03:05.556036,4,Bachelor,3,5850.0,38,30,20,11,25,16,16,1,1.88,False
40970,Operations,Male,34,Technician,2016-04-04 08:03:05.556036,8,Master,5,5250.0,48,0,27,6,50,19,79,0,1.83,False
40971,Legal,Female,32,Specialist,2020-06-22 08:03:05.556036,4,Bachelor,2,5400.0,48,26,0,5,75,10,67,0,2.5,False
40972,Finance,Male,30,Engineer,2018-11-25 08:03:05.556036,5,High School,1,6600.0,54,16,1,5,25,3,18,1,1.37,True
40973,Customer Support,Female,53,Developer,2023-11-27 08:03:05.556036,0,Bachelor,3,6500.0,34,46,5,8,25,1,20,2,1.72,False
40974,Operations,Male,25,Engineer,2016-08-30 08:03:05.556036,8,Master,4,8400.0,58,24,29,4,100,14,45,1,2.79,False
40975,Engineering,Female,22,Analyst,2018-09-21 08:03:05.556036,5,Bachelor,3,5200.0,30,10,28,3,25,19,27,1,3.36,False
40976,Operations,Male,58,Engineer,2023-07-10 08:03:05.556036,1,Bachelor,3,7800.0,37,0,21,14,0,19,99,0,1.67,True
40977,Finance,Male,44,Analyst,2018-12-09 08:03:05.556036,5,Master,1,4400.0,43,3,0,1,0,17,38,1,1.52,False
40978,Customer Support,Female,29,Manager,2017-12-08 08:03:05.556036,6,High School,3,7800.0,50,38,0,6,75,11,2,0,1.52,False
40979,Engineering,Female,25,Specialist,2014-12-28 08:03:05.556036,9,High School,1,4950.0,39,0,14,8,0,17,68,2,2.52,False
40980,HR,Male,43,Manager,2015-09-11 08:03:05.556036,8,High School,2,7200.0,48,40,10,14,100,2,36,0,3.43,False
40981,IT,Female,35,Analyst,2019-04-25 08:03:05.556036,5,Bachelor,5,6000.0,37,24,22,0,50,3,10,1,1.42,False
40982,Engineering,Female,40,Manager,2015-10-23 08:03:05.556036,8,Bachelor,2,7200.0,48,46,6,0,75,6,99,2,1.03,False
40983,IT,Female,30,Technician,2019-09-15 08:03:05.556036,4,Bachelor,3,4550.0,47,24,16,0,50,11,60,0,2.39,True
40984,Sales,Male,42,Developer,2024-03-07 08:03:05.556036,0,High School,5,7500.0,59,10,14,1,50,12,7,2,4.69,False
40985,IT,Male,26,Analyst,2018-07-28 08:03:05.556036,6,Bachelor,2,4800.0,46,40,1,1,0,11,18,2,2.28,False
40986,HR,Male,27,Technician,2016-06-18 08:03:05.556036,8,Bachelor,4,4900.0,59,39,0,5,25,3,68,1,4.67,False
40987,Legal,Female,23,Consultant,2018-04-03 08:03:05.556036,6,High School,2,6600.0,33,20,1,0,100,17,6,1,3.81,False
40988,HR,Female,60,Developer,2021-07-27 08:03:05.556036,3,Bachelor,5,7500.0,41,9,7,12,25,5,28,2,4.16,False
40989,Legal,Female,38,Consultant,2018-04-09 08:03:05.556036,6,High School,4,7700.0,53,1,8,4,50,19,1,0,4.16,False
40990,Customer Support,Female,48,Developer,2020-10-27 08:03:05.556036,3,Bachelor,1,5500.0,33,14,0,10,75,19,62,1,2.05,False
40991,Customer Support,Male,35,Technician,2014-09-22 08:03:05.556036,9,Master,5,5250.0,32,30,13,4,0,7,3,2,3.27,False
40992,Marketing,Female,34,Analyst,2023-08-28 08:03:05.556036,1,Bachelor,3,5200.0,58,16,12,6,75,10,67,2,3.67,False
40993,HR,Female,24,Manager,2021-09-20 08:03:05.556036,2,High School,3,7800.0,54,13,26,3,0,2,63,0,2.99,False
40994,HR,Male,22,Developer,2020-01-05 08:03:05.556036,4,High School,4,7000.0,31,43,20,14,75,2,75,1,2.09,True
40995,Customer Support,Male,46,Developer,2023-01-01 08:03:05.556036,1,Master,2,6000.0,37,27,7,1,50,16,82,2,3.37,False
40996,Sales,Male,46,Specialist,2019-10-01 08:03:05.556036,4,Master,4,6300.0,39,29,27,13,50,16,31,0,2.56,False
40997,Engineering,Male,47,Analyst,2018-05-27 08:03:05.556036,6,Bachelor,2,4800.0,49,17,12,13,25,2,45,1,3.72,False
40998,Customer Support,Female,38,Consultant,2015-10-27 08:03:05.556036,8,Bachelor,2,6600.0,40,38,22,13,75,19,10,1,2.81,True
40999,IT,Male,22,Developer,2023-07-01 08:03:05.556036,1,Bachelor,3,6500.0,32,44,24,9,100,15,96,0,2.22,False
41000,Customer Support,Female,24,Manager,2017-10-01 08:03:05.556036,6,Bachelor,3,7800.0,46,41,9,12,100,17,44,0,3.73,False
41001,Engineering,Male,26,Analyst,2017-08-25 08:03:05.556036,7,Bachelor,2,4800.0,54,23,28,10,75,13,44,1,3.12,True
41002,Marketing,Female,25,Analyst,2022-07-30 08:03:05.556036,2,High School,1,4400.0,56,21,7,14,100,4,43,2,3.47,False
41003,Sales,Female,41,Engineer,2017-09-22 08:03:05.556036,6,Bachelor,2,7200.0,49,41,13,2,75,7,40,2,2.05,False
41004,Engineering,Female,57,Developer,2023-08-29 08:03:05.556036,1,Bachelor,1,5500.0,48,11,7,3,50,14,97,1,2.82,False
41005,Marketing,Female,60,Technician,2016-03-17 08:03:05.556036,8,Bachelor,2,4200.0,44,18,20,10,25,9,14,2,2.69,False
41006,Customer Support,Male,27,Developer,2015-06-18 08:03:05.556036,9,Bachelor,1,5500.0,51,33,7,2,0,18,67,0,4.06,False
41007,IT,Male,58,Engineer,2015-12-19 08:03:05.556036,8,Bachelor,3,7800.0,49,30,17,6,0,11,48,2,2.14,False
41008,Operations,Female,40,Developer,2014-10-28 08:03:05.556036,9,Bachelor,5,7500.0,41,48,26,11,0,12,30,1,2.2,False
41009,Marketing,Male,26,Technician,2019-02-10 08:03:05.556036,5,Bachelor,1,3850.0,30,28,29,7,0,9,75,0,1.06,False
41010,Operations,Male,30,Consultant,2022-09-13 08:03:05.556036,1,Master,2,6600.0,52,24,22,14,50,14,42,2,3.64,False
41011,Sales,Male,52,Developer,2020-04-08 08:03:05.556036,4,Bachelor,5,7500.0,52,47,22,0,0,8,35,1,3.08,False
41012,HR,Male,50,Manager,2016-07-03 08:03:05.556036,8,Master,1,6600.0,50,37,13,8,75,17,47,2,2.94,True
41013,Customer Support,Female,35,Engineer,2024-01-28 08:03:05.556036,0,Bachelor,4,8400.0,42,9,22,9,50,3,24,0,4.01,False
41014,Legal,Female,31,Manager,2018-04-04 08:03:05.556036,6,High School,5,9000.0,37,8,15,8,25,15,95,0,2.0,False
41015,Legal,Female,46,Manager,2021-05-24 08:03:05.556036,3,PhD,2,7200.0,57,11,29,7,100,18,30,1,2.89,True
41016,Operations,Female,24,Technician,2021-07-12 08:03:05.556036,3,Bachelor,2,4200.0,35,29,24,3,75,15,36,1,1.43,False
41017,Operations,Female,47,Technician,2019-05-08 08:03:05.556036,5,High School,1,3850.0,49,22,23,5,75,11,17,2,3.31,False
41018,Sales,Male,31,Manager,2021-08-23 08:03:05.556036,3,Bachelor,5,9000.0,59,45,12,8,75,2,81,1,2.98,False
41019,Engineering,Male,57,Engineer,2017-03-25 08:03:05.556036,7,Bachelor,5,9000.0,43,45,26,10,50,16,34,1,2.16,False
41020,Operations,Female,51,Developer,2024-07-15 08:03:05.556036,0,Bachelor,1,5500.0,54,3,15,9,100,1,32,1,1.85,False
41021,Sales,Male,38,Engineer,2019-03-30 08:03:05.556036,5,Bachelor,1,6600.0,51,32,0,6,50,2,55,1,3.44,False
41022,Operations,Female,60,Engineer,2022-12-26 08:03:05.556036,1,Bachelor,1,6600.0,30,9,15,11,0,13,37,0,2.66,False
41023,Sales,Male,54,Engineer,2024-08-15 08:03:05.556036,0,PhD,1,6600.0,30,10,27,1,75,10,35,0,2.75,False
41024,Legal,Other,23,Manager,2016-03-14 08:03:05.556036,8,High School,5,9000.0,48,21,19,3,25,13,40,1,2.1,True
41025,Marketing,Female,47,Manager,2018-12-25 08:03:05.556036,5,Bachelor,2,7200.0,47,15,22,4,75,7,90,2,3.73,False
41026,Customer Support,Female,36,Specialist,2015-02-08 08:03:05.556036,9,Bachelor,3,5850.0,34,29,1,13,75,3,18,1,3.57,False
41027,IT,Male,49,Technician,2018-02-28 08:03:05.556036,6,High School,5,5250.0,38,21,5,1,50,19,8,1,4.15,False
41028,HR,Male,30,Engineer,2021-04-28 08:03:05.556036,3,Master,1,6600.0,42,19,27,9,75,17,38,1,4.73,False
41029,Legal,Male,35,Engineer,2022-02-05 08:03:05.556036,2,Bachelor,5,9000.0,59,16,0,9,100,17,62,1,2.2,False
41030,Engineering,Female,49,Developer,2017-06-28 08:03:05.556036,7,High School,4,7000.0,55,21,5,13,25,16,73,1,2.26,False
41031,Legal,Male,41,Developer,2016-11-29 08:03:05.556036,7,High School,4,7000.0,40,13,2,4,100,9,6,2,2.61,False
41032,Operations,Female,44,Technician,2018-03-10 08:03:05.556036,6,Bachelor,3,4550.0,31,16,3,2,50,1,48,0,4.35,True
41033,Marketing,Other,45,Consultant,2018-09-04 08:03:05.556036,6,High School,5,8250.0,44,10,28,7,25,19,82,2,2.74,False
41034,Operations,Female,53,Manager,2014-10-02 08:03:05.556036,9,High School,5,9000.0,54,11,3,8,100,5,34,0,3.62,False
41035,Finance,Female,38,Developer,2018-04-13 08:03:05.556036,6,High School,4,7000.0,56,25,16,11,100,12,19,2,2.86,False
41036,HR,Female,48,Engineer,2016-07-19 08:03:05.556036,8,Master,1,6600.0,33,11,8,3,75,10,2,0,3.31,True
41037,Operations,Female,25,Technician,2019-11-02 08:03:05.556036,4,Master,2,4200.0,46,11,23,14,25,12,84,0,3.36,False
41038,Engineering,Male,46,Developer,2018-11-29 08:03:05.556036,5,Master,4,7000.0,38,4,2,11,100,1,99,2,3.98,False
41039,Operations,Male,57,Developer,2023-01-26 08:03:05.556036,1,High School,1,5500.0,33,33,27,10,75,19,37,2,2.33,False
41040,Operations,Female,36,Manager,2023-04-15 08:03:05.556036,1,High School,3,7800.0,52,33,25,13,25,13,2,2,4.54,False
41041,HR,Male,55,Engineer,2018-02-21 08:03:05.556036,6,Bachelor,1,6600.0,57,11,8,6,100,6,89,1,1.36,False
41042,Operations,Male,60,Consultant,2021-11-15 08:03:05.556036,2,PhD,4,7700.0,36,49,22,8,100,12,69,0,2.34,False
41043,Legal,Female,39,Engineer,2020-03-26 08:03:05.556036,4,Master,5,9000.0,59,38,0,6,50,6,91,0,1.54,False
41044,Customer Support,Female,39,Developer,2015-03-25 08:03:05.556036,9,Master,3,6500.0,34,14,22,2,0,2,67,2,3.99,False
41045,Customer Support,Female,56,Specialist,2020-01-13 08:03:05.556036,4,High School,3,5850.0,60,9,23,2,0,14,2,2,1.76,False
41046,Sales,Male,27,Manager,2019-11-01 08:03:05.556036,4,Bachelor,2,7200.0,41,41,22,6,50,11,24,1,1.38,False
41047,IT,Female,51,Manager,2023-11-04 08:03:05.556036,0,Master,5,9000.0,50,27,2,14,100,5,19,1,3.52,False
41048,Finance,Male,35,Technician,2023-06-15 08:03:05.556036,1,High School,5,5250.0,58,11,24,0,75,13,16,0,3.55,False
41049,Sales,Female,55,Consultant,2017-08-21 08:03:05.556036,7,Bachelor,1,6050.0,50,32,17,14,0,17,97,2,4.63,False
41050,Finance,Female,25,Developer,2023-01-21 08:03:05.556036,1,Bachelor,3,6500.0,46,38,2,8,50,5,35,0,3.32,True
41051,HR,Male,26,Developer,2022-03-28 08:03:05.556036,2,Bachelor,1,5500.0,53,29,25,9,100,6,58,0,2.46,False
41052,Customer Support,Male,26,Engineer,2017-11-12 08:03:05.556036,6,High School,4,8400.0,41,8,10,9,0,7,99,1,4.38,False
41053,Marketing,Other,23,Engineer,2014-12-03 08:03:05.556036,9,Bachelor,3,7800.0,34,32,19,5,0,19,50,1,1.51,False
41054,HR,Female,60,Manager,2022-12-21 08:03:05.556036,1,Master,3,7800.0,53,13,0,14,25,16,31,0,4.61,False
41055,Sales,Male,26,Manager,2019-10-14 08:03:05.556036,4,Bachelor,2,7200.0,36,17,13,10,0,8,20,0,3.6,False
41056,HR,Male,52,Engineer,2022-01-10 08:03:05.556036,2,High School,2,7200.0,45,18,2,14,100,12,87,1,1.1,False
41057,Legal,Male,31,Technician,2023-05-17 08:03:05.556036,1,Bachelor,3,4550.0,36,25,24,0,100,3,6,0,1.74,False
41058,HR,Male,60,Consultant,2023-09-02 08:03:05.556036,1,Bachelor,1,6050.0,47,37,20,0,75,14,30,0,1.88,False
41059,Customer Support,Female,26,Consultant,2019-08-22 08:03:05.556036,5,High School,1,6050.0,46,17,3,1,25,6,65,2,4.87,False
41060,Legal,Female,23,Developer,2021-11-22 08:03:05.556036,2,Bachelor,1,5500.0,52,42,20,12,25,1,13,0,3.09,False
41061,Finance,Female,54,Developer,2024-08-08 08:03:05.556036,0,PhD,4,7000.0,49,44,17,11,50,1,8,1,4.13,False
41062,IT,Other,25,Technician,2017-02-23 08:03:05.556036,7,Bachelor,3,4550.0,60,2,18,12,50,16,48,2,3.23,False
41063,Marketing,Male,33,Engineer,2022-11-03 08:03:05.556036,1,Bachelor,1,6600.0,42,29,25,12,75,4,22,1,4.68,False
41064,Engineering,Male,55,Consultant,2016-03-27 08:03:05.556036,8,High School,2,6600.0,37,12,29,11,100,6,26,2,1.55,False
41065,Operations,Male,38,Specialist,2017-10-12 08:03:05.556036,6,High School,5,6750.0,55,39,12,5,75,3,63,0,2.23,False
41066,Finance,Female,31,Manager,2019-09-08 08:03:05.556036,4,Bachelor,2,7200.0,49,49,11,11,75,17,83,0,1.75,False
41067,Finance,Female,49,Specialist,2021-03-29 08:03:05.556036,3,Master,2,5400.0,32,34,23,10,75,4,84,0,4.52,False
41068,Finance,Female,34,Consultant,2017-11-06 08:03:05.556036,6,High School,4,7700.0,34,41,0,0,100,3,19,0,3.08,False
41069,Legal,Female,60,Specialist,2019-09-30 08:03:05.556036,4,Bachelor,5,6750.0,51,44,10,10,25,3,56,0,4.2,False
41070,Operations,Female,36,Engineer,2022-05-05 08:03:05.556036,2,High School,3,7800.0,39,40,17,4,25,7,89,0,4.93,False
41071,Operations,Male,35,Manager,2018-07-15 08:03:05.556036,6,High School,1,6600.0,41,2,3,9,75,5,66,0,1.85,False
41072,Legal,Other,23,Engineer,2024-05-02 08:03:05.556036,0,Bachelor,4,8400.0,51,3,3,4,75,13,28,0,3.99,False
41073,HR,Female,31,Manager,2024-06-22 08:03:05.556036,0,Bachelor,3,7800.0,30,22,28,3,75,10,27,2,3.84,False
41074,Sales,Female,35,Analyst,2015-07-18 08:03:05.556036,9,High School,3,5200.0,58,17,27,7,100,12,24,0,3.52,False
41075,Customer Support,Female,35,Specialist,2017-05-08 08:03:05.556036,7,High School,3,5850.0,50,30,4,11,0,15,0,1,2.71,False
41076,Sales,Female,45,Manager,2014-09-14 08:03:05.556036,9,Bachelor,4,8400.0,60,36,26,13,50,5,15,0,4.32,False
41077,Engineering,Female,52,Analyst,2014-11-02 08:03:05.556036,9,High School,5,6000.0,51,16,23,8,75,7,73,0,2.85,False
41078,Finance,Male,24,Analyst,2018-04-19 08:03:05.556036,6,Bachelor,3,5200.0,55,26,10,10,25,1,81,1,1.89,False
41079,Sales,Female,23,Engineer,2020-07-30 08:03:05.556036,4,High School,1,6600.0,41,39,6,0,75,17,6,2,1.93,False
41080,Legal,Male,54,Consultant,2015-09-02 08:03:05.556036,9,High School,4,7700.0,36,45,4,8,100,2,23,0,3.02,False
41081,Marketing,Female,31,Specialist,2022-09-26 08:03:05.556036,1,Master,4,6300.0,50,16,28,10,75,12,75,0,2.42,True
41082,Legal,Female,59,Analyst,2016-12-12 08:03:05.556036,7,Bachelor,3,5200.0,44,35,29,0,25,15,10,0,3.26,False
41083,Engineering,Male,48,Specialist,2016-03-29 08:03:05.556036,8,Master,3,5850.0,48,20,18,3,100,19,3,0,1.23,False
41084,Finance,Male,23,Developer,2015-03-03 08:03:05.556036,9,Bachelor,2,6000.0,47,31,5,11,75,5,40,0,4.36,False
41085,HR,Other,46,Analyst,2018-02-27 08:03:05.556036,6,Bachelor,1,4400.0,42,41,0,2,0,18,21,1,2.11,False
41086,Customer Support,Other,24,Manager,2016-06-22 08:03:05.556036,8,Bachelor,5,9000.0,58,19,1,14,100,10,83,2,4.42,False
41087,Operations,Female,38,Consultant,2022-01-19 08:03:05.556036,2,PhD,1,6050.0,30,40,29,13,25,14,92,1,2.45,False
41088,Operations,Female,50,Technician,2022-12-27 08:03:05.556036,1,Bachelor,3,4550.0,42,31,13,2,0,1,53,0,3.55,False
41089,IT,Male,44,Manager,2022-01-17 08:03:05.556036,2,Bachelor,4,8400.0,33,17,29,3,75,15,30,1,3.32,False
41090,Finance,Female,28,Developer,2018-01-26 08:03:05.556036,6,High School,2,6000.0,45,27,28,14,50,17,57,2,4.61,False
41091,Finance,Male,36,Developer,2016-03-02 08:03:05.556036,8,Bachelor,2,6000.0,45,6,7,10,100,8,99,1,4.55,False
41092,Legal,Male,31,Consultant,2019-07-25 08:03:05.556036,5,Bachelor,5,8250.0,33,8,9,7,25,18,7,0,4.98,False
41093,Operations,Male,27,Specialist,2022-06-03 08:03:05.556036,2,Bachelor,3,5850.0,55,19,28,0,0,14,90,0,3.98,False
41094,Operations,Other,42,Technician,2020-03-12 08:03:05.556036,4,Master,2,4200.0,51,45,21,8,25,13,97,0,4.82,False
41095,IT,Female,22,Developer,2019-10-05 08:03:05.556036,4,Bachelor,5,7500.0,32,45,21,10,100,3,16,1,1.73,False
41096,Operations,Male,26,Analyst,2023-08-06 08:03:05.556036,1,High School,3,5200.0,34,32,13,10,75,8,77,1,4.99,False
41097,IT,Male,41,Engineer,2020-09-24 08:03:05.556036,3,Bachelor,1,6600.0,47,1,11,1,75,7,66,2,1.4,False
41098,Operations,Male,58,Analyst,2018-08-19 08:03:05.556036,6,Master,1,4400.0,39,44,8,10,25,17,26,2,2.51,False
41099,Engineering,Other,33,Technician,2018-02-26 08:03:05.556036,6,High School,5,5250.0,46,33,22,1,100,6,39,2,4.8,False
41100,IT,Male,57,Consultant,2021-01-17 08:03:05.556036,3,Bachelor,4,7700.0,48,7,16,12,25,14,1,1,3.08,False
41101,Finance,Male,57,Engineer,2017-11-12 08:03:05.556036,6,Bachelor,3,7800.0,59,19,28,12,25,7,70,0,1.14,True
41102,Marketing,Female,35,Developer,2017-07-31 08:03:05.556036,7,High School,3,6500.0,43,30,26,4,75,19,35,2,3.4,False
41103,Finance,Male,51,Specialist,2022-08-01 08:03:05.556036,2,High School,4,6300.0,41,22,14,5,50,3,30,1,1.47,False
41104,Engineering,Male,32,Developer,2015-02-25 08:03:05.556036,9,PhD,4,7000.0,45,42,1,6,50,5,50,2,2.59,False
41105,Marketing,Female,47,Manager,2016-02-17 08:03:05.556036,8,High School,3,7800.0,55,33,3,7,25,17,60,1,2.09,False
41106,Legal,Female,24,Consultant,2017-03-11 08:03:05.556036,7,High School,4,7700.0,44,47,6,8,0,5,15,2,2.57,False
41107,Operations,Male,35,Engineer,2024-04-07 08:03:05.556036,0,High School,3,7800.0,41,45,6,0,25,17,2,0,1.07,False
41108,Engineering,Female,33,Engineer,2019-05-23 08:03:05.556036,5,High School,5,9000.0,57,11,25,10,50,19,22,0,1.63,False
